,price,sqft_living,grade,sqft_above,sqft_living15,bathrooms,view,sqft_basement,bedrooms,lat,waterfront,floors
11185,485000.0,2420,7,1210,1750,2.5,0,1210,4,47.7397,0,1.0
11186,341000.0,1390,6,1390,1730,1.0,0,0,3,47.6881,0,1.5
11187,674000.0,2320,9,1930,1700,3.25,0,390,3,47.7132,0,2.0
11188,442250.0,2170,8,2170,2240,2.5,0,0,3,47.4833,0,2.0
11189,591000.0,2710,8,2710,2590,2.25,0,0,4,47.77,0,2.0
11190,276000.0,1450,7,1450,2050,2.0,0,0,3,47.3637,0,1.0
11191,394000.0,1370,8,1370,1630,2.5,0,0,3,47.7139,0,1.0
11192,355000.0,1810,7,1070,1740,2.5,0,740,3,47.7364,0,1.0
11193,260000.0,1420,7,1020,2060,2.5,0,400,3,47.3661,0,1.0
11194,300000.0,2090,8,1340,2150,2.75,0,750,3,47.2741,0,1.0
11195,310000.0,2090,8,1340,2150,2.75,0,750,3,47.2741,0,1.0
11196,209000.0,1330,7,1330,1530,1.0,0,0,3,47.3033,0,1.0
11197,344950.0,1330,7,1330,1330,2.0,0,0,3,47.7322,0,1.0
11198,230000.0,1910,6,1110,1150,2.0,0,800,5,47.4975,0,1.0
11199,336950.0,2310,8,1410,2080,1.75,0,900,3,47.3743,0,1.0
11200,700000.0,2500,7,1390,2040,2.75,0,1110,3,47.7032,0,1.0
11201,230000.0,1310,7,1310,1530,2.0,0,0,3,47.3597,0,1.0
11202,443500.0,2040,8,2040,2410,2.5,0,0,4,47.6458,0,2.0
11203,471000.0,2040,8,2040,2410,2.5,0,0,4,47.6458,0,2.0
11204,595000.0,2400,8,1400,1720,2.25,0,1000,3,47.6901,0,1.0
11205,470000.0,1400,7,1400,1400,1.0,0,0,3,47.681,0,1.5
11206,600000.0,1700,8,1700,2430,1.75,0,0,4,47.651,0,1.0
11207,1381000.0,3160,10,3160,2400,3.75,0,0,4,47.5623,0,2.5
11208,427800.0,1340,7,1340,2090,1.75,2,0,3,47.7268,0,1.0
11209,445000.0,1470,7,1470,1760,2.0,0,0,4,47.631,0,1.0
11210,382000.0,1790,7,1790,1560,1.75,0,0,3,47.7442,0,1.0
11211,577000.0,1560,7,1200,1560,1.5,0,360,3,47.619,0,1.0
11212,427000.0,2620,8,2620,3190,2.5,0,0,3,47.4583,0,2.0
11213,255000.0,1580,7,1100,1600,1.0,0,480,3,47.3676,0,1.0
11214,240000.0,1090,6,1090,1040,1.0,0,0,3,47.6503,0,1.0
11215,1234580.0,3240,9,2500,2740,3.25,4,740,5,47.6792,0,1.5
11216,435000.0,2520,7,1260,2360,1.75,2,1260,4,47.4835,0,1.0
11217,1450000.0,2230,9,2230,2230,1.75,0,0,3,47.6204,0,1.0
11218,425000.0,2430,8,2430,2000,3.0,0,0,4,47.356,0,2.0
11219,393000.0,1020,6,1020,1660,1.0,0,0,2,47.5319,0,1.0
11220,264950.0,1810,7,1410,1250,1.0,0,400,4,47.4935,0,1.0
11221,746500.0,3460,10,3460,3140,2.5,0,0,4,47.637,0,2.0
11222,450000.0,2020,7,1170,1480,1.0,0,850,3,47.7136,0,1.0
11223,229950.0,1410,7,1410,1410,2.0,0,0,3,47.427,0,1.0
11224,425000.0,750,6,750,1160,1.0,0,0,2,47.54,0,1.0
11225,2555000.0,5300,10,4570,3890,2.5,2,730,4,47.661,1,2.0
11226,1400000.0,4380,11,4380,4010,3.5,0,0,4,47.7279,0,1.5
11227,753000.0,2290,8,2290,2120,2.25,0,0,3,47.5545,0,2.0
11228,310000.0,720,6,720,980,1.0,0,0,2,47.5535,0,1.0
11229,395000.0,1200,6,600,1270,1.0,0,600,2,47.5357,0,1.0
11230,725000.0,2620,10,2620,2950,2.5,0,0,3,47.7238,0,1.0
11231,295000.0,2120,8,2120,2260,3.0,0,0,4,47.6214,0,2.0
11232,225000.0,1580,7,1580,1280,1.75,0,0,3,47.317,0,1.0
11233,1699000.0,4160,12,3690,3290,3.25,2,470,3,47.5749,0,3.0
11234,431000.0,1830,7,1460,2330,2.25,0,370,3,47.7286,0,1.0
11235,358500.0,2000,8,1360,2530,2.5,0,640,3,47.3724,0,1.0
11236,595000.0,980,6,980,1690,1.0,0,0,2,47.6366,0,1.0
11237,468000.0,3040,7,3040,2670,2.5,0,0,4,47.7245,0,2.0
11238,260000.0,1740,7,1020,1600,1.0,0,720,4,47.467,0,1.0
11239,375000.0,1450,7,1450,1660,2.0,0,0,3,47.7517,0,1.5
11240,295000.0,1560,7,1560,1560,2.5,0,0,3,47.3838,0,2.0
11241,403900.0,2050,8,1690,2190,2.5,2,360,4,47.398,0,1.0
11242,269950.0,1760,7,1460,1450,1.75,0,300,3,47.2868,0,1.0
11243,640000.0,1740,8,1310,1740,3.5,3,430,3,47.6085,0,2.0
11244,221000.0,910,7,910,1160,1.0,0,0,3,47.4345,0,1.0
11245,255000.0,1700,7,1700,1690,1.75,0,0,3,47.355,0,1.0
11246,300000.0,2620,7,2620,2250,2.5,0,0,4,47.3663,0,2.0
11247,270000.0,1500,7,1500,1750,2.25,0,0,3,47.4597,0,1.0
11248,575000.0,1630,7,1160,1640,1.75,0,470,4,47.5674,0,1.0
11249,246900.0,1370,7,1370,1370,1.5,0,0,3,47.3068,0,1.0
11250,635000.0,1390,8,1130,1400,2.5,0,260,2,47.6228,0,2.0
11251,450000.0,1540,7,1540,2060,2.0,0,0,3,47.721,0,1.0
11252,215000.0,1190,7,1190,1200,1.0,0,0,3,47.3248,0,1.0
11253,785000.0,4500,10,4500,4670,3.5,0,0,3,47.3043,0,2.0
11254,522500.0,2370,7,1380,2100,3.0,0,990,4,47.7258,0,1.0
11255,150000.0,1360,7,1360,1360,1.5,0,0,2,47.2857,0,2.0
11256,199950.0,870,6,870,1300,1.75,0,0,2,47.275,0,1.0
11257,3000000.0,4850,10,3850,3350,4.25,4,1000,4,47.7011,1,2.0
11258,379900.0,3110,9,3020,2150,2.0,0,90,3,47.4343,0,2.0
11259,950000.0,3700,11,3700,3580,2.5,0,0,4,47.5427,0,2.0
11260,865000.0,3500,8,2430,1430,2.75,0,1070,6,47.6842,0,2.0
11261,785000.0,1670,8,1670,1900,1.75,0,0,3,47.5754,0,1.0
11262,245700.0,1640,8,1180,1600,2.25,0,460,3,47.3733,0,1.0
11263,951000.0,3400,9,3400,2510,2.25,1,0,3,47.5435,0,1.0
11264,499950.0,2060,7,1030,1110,1.75,0,1030,3,47.5635,0,1.0
11265,257000.0,1330,7,1330,1650,1.75,0,0,3,47.3126,0,1.0
11266,549000.0,2330,7,1580,1750,2.0,0,750,3,47.6025,0,1.5
11267,1600000.0,3040,10,3040,2950,2.75,0,0,3,47.638,0,2.0
11268,1400000.0,3700,9,2900,2860,3.75,4,800,5,47.6865,0,3.0
11269,619000.0,1990,8,1430,1780,2.0,2,560,3,47.5891,0,1.5
11270,311000.0,2020,7,1220,2130,3.0,0,800,5,47.5482,0,1.0
11271,600000.0,2980,9,1580,2310,2.25,0,1400,5,47.7048,0,1.0
11272,1080000.0,3990,10,3990,3230,3.5,0,0,4,47.5641,0,2.0
11273,436000.0,790,6,790,1520,1.0,0,0,2,47.6149,0,1.0
11274,205000.0,1060,6,1060,1390,1.0,0,0,2,47.5088,0,1.0
11275,514000.0,2260,7,1450,2140,2.25,0,810,3,47.7657,0,1.0
11276,530000.0,1900,8,1900,1510,2.5,0,0,2,47.7029,0,2.0
11277,511000.0,3361,10,3361,3112,2.5,0,0,5,47.3427,0,2.0
11278,2100000.0,3550,9,3550,3000,1.75,0,0,4,47.6236,0,2.0
11279,370000.0,2740,8,2740,2900,2.5,0,0,5,47.4042,0,2.0
11280,500000.0,2040,7,1020,1440,1.75,0,1020,4,47.5507,0,1.0
11281,710000.0,4070,10,4070,4070,2.5,0,0,4,47.4433,0,2.0
11282,270000.0,720,7,720,1580,1.0,0,0,1,47.6928,0,1.0
11283,415000.0,2000,8,2000,2000,1.75,0,0,3,47.7535,0,1.5
11284,1800000.0,4400,11,3390,2150,4.5,0,1010,5,47.6232,0,2.0
11285,236000.0,1300,7,1300,1430,1.75,0,0,3,47.3357,0,1.0
11286,278000.0,1420,7,1420,1500,2.5,0,0,2,47.4871,0,2.0
11287,312000.0,1540,7,770,1680,2.25,0,770,3,47.6942,0,1.0
11288,539000.0,1540,7,770,1680,2.25,0,770,3,47.6942,0,1.0
11289,498000.0,2360,7,1780,1970,3.0,1,580,3,47.7142,0,2.0
11290,857000.0,3720,9,3720,1610,3.0,0,0,4,47.6907,0,2.0
11291,780000.0,1690,7,1690,1950,1.75,0,0,3,47.5897,0,1.0
11292,650000.0,2300,8,1150,2300,2.0,0,1150,3,47.6521,0,1.0
11293,559500.0,1650,8,1650,1850,1.75,0,0,4,47.5688,0,1.0
11294,219950.0,990,7,990,1130,1.0,0,0,2,47.5031,0,1.0
11295,671500.0,2130,8,2130,2170,2.25,0,0,4,47.5589,0,2.0
11296,813000.0,3320,10,3320,3040,2.5,0,0,4,47.6247,0,2.0
11297,182000.0,1960,7,1290,1890,2.25,0,670,3,47.3344,0,1.0
11298,203700.0,770,6,770,1500,1.0,0,0,2,47.7534,0,1.0
11299,740000.0,2010,7,2010,2010,1.75,0,0,4,47.6337,0,1.5
11300,230000.0,800,5,800,1500,1.0,0,0,2,47.4693,0,1.0
11301,128000.0,910,7,910,1490,1.0,0,0,3,47.3432,0,1.0
11302,345000.0,1200,7,1200,1330,1.0,0,0,3,47.7367,0,1.0
11303,663000.0,3570,7,3570,2260,2.5,0,0,4,47.5927,0,2.0
11304,329950.0,1820,7,1820,1860,2.5,0,0,3,47.4575,0,2.0
11305,1047500.0,2930,9,2670,2450,2.25,2,260,3,47.6763,0,3.0
11306,402300.0,1480,7,870,1350,1.75,0,610,3,47.681,0,1.0
11307,492000.0,3305,7,2245,1620,2.5,0,1060,4,47.7563,0,1.5
11308,448000.0,2230,7,1650,2090,2.5,0,580,4,47.4799,0,1.0
11309,273000.0,1560,7,1560,1468,1.0,0,0,3,47.4549,0,1.0
11310,335000.0,1030,6,880,1030,1.0,0,150,3,47.5255,0,1.0
11311,695000.0,2380,7,1690,1990,3.75,0,690,3,47.6374,0,1.5
11312,279000.0,1010,6,1010,1010,1.0,0,0,3,47.766,0,1.0
11313,485000.0,2060,7,1030,1390,1.75,0,1030,2,47.6856,0,1.0
11314,383000.0,2370,8,2370,1590,2.5,0,0,4,47.464,0,2.0
11315,490000.0,2242,8,2242,2242,2.5,0,0,4,47.7443,0,2.0
11316,240000.0,1078,7,1078,1078,1.5,0,0,2,47.7532,0,2.0
11317,285000.0,890,7,890,900,1.0,0,0,2,47.7118,0,1.0
11318,524950.0,2700,7,2120,1830,1.5,0,580,3,47.7348,0,2.0
11319,729000.0,2450,8,2450,2630,2.5,0,0,4,47.7177,0,2.0
11320,460000.0,1420,7,1420,2020,1.75,0,0,3,47.6112,0,1.0
11321,687500.0,1280,8,1280,1540,1.5,0,0,3,47.6174,0,1.5
11322,1168000.0,2910,9,1780,2880,2.75,0,1130,5,47.5696,0,1.0
11323,825000.0,2430,8,2430,2390,2.25,0,0,4,47.5563,0,2.0
11324,314950.0,1860,7,1860,1860,2.5,0,0,2,47.3847,0,2.0
11325,470000.0,1800,7,1800,1970,2.0,0,0,3,47.6935,0,1.0
11326,500000.0,1960,7,1020,1760,1.5,0,940,3,47.5765,0,1.0
11327,313000.0,1550,6,1550,1190,1.5,0,0,3,47.4693,0,1.5
11328,445000.0,840,7,840,1310,1.0,0,0,2,47.684,0,1.0
11329,300000.0,2080,8,1330,1790,1.75,0,750,4,47.3749,0,1.0
11330,619500.0,2210,8,1480,1740,2.5,0,730,4,47.5719,0,1.5
11331,305000.0,1210,7,610,1560,1.5,0,600,3,47.5524,0,1.0
11332,874000.0,1350,9,1350,1640,2.5,0,0,3,47.6265,0,3.0
11333,477500.0,1860,8,1860,1950,2.0,0,0,3,47.5706,0,2.0
11334,700000.0,1940,7,1090,1700,2.0,3,850,3,47.6659,0,1.0
11335,515000.0,3400,9,3400,3190,3.5,0,0,4,47.3559,0,2.0
11336,590000.0,2240,8,2240,2010,2.5,0,0,4,47.7125,0,2.0
11337,205000.0,1170,7,1170,1180,1.75,0,0,3,47.3679,0,1.0
11338,310000.0,3130,8,2190,2350,3.25,0,940,3,47.3078,0,2.0
11339,442500.0,1510,7,1510,1510,2.25,0,0,2,47.6264,0,2.0
11340,1078500.0,3740,11,3740,3750,3.5,2,0,4,47.7375,0,2.0
11341,530000.0,2690,8,2690,1500,2.5,0,0,4,47.3843,0,2.0
11342,343500.0,1760,7,1180,1990,1.75,2,580,4,47.5045,0,1.0
11343,334900.0,2180,6,1270,1400,1.75,0,910,4,47.5487,0,1.5
11344,544300.0,1560,7,1560,1510,1.75,0,0,4,47.6707,0,1.0
11345,370000.0,1780,7,1780,1571,2.5,0,0,3,47.7346,0,2.0
11346,245000.0,1260,7,1260,1810,1.75,0,0,3,47.385,0,1.0
11347,535000.0,1570,8,1570,1570,1.75,0,0,4,47.5405,0,1.5
11348,202000.0,740,5,740,1080,1.0,0,0,2,47.4807,0,1.0
11349,490000.0,2020,7,1710,1590,2.25,0,310,4,47.6867,0,2.0
11350,651500.0,1500,7,1420,1480,1.5,0,80,4,47.6893,0,2.0
11351,270000.0,1670,7,1170,1360,2.5,0,500,4,47.4884,0,1.0
11352,1164000.0,3620,10,2920,3680,3.5,0,700,3,47.5646,0,2.0
11353,289000.0,1010,7,860,1190,1.5,0,150,2,47.5659,0,2.0
11354,240000.0,1460,6,1460,1460,1.5,0,0,3,47.3119,0,1.0
11355,790000.0,1790,8,1350,1960,1.75,2,440,3,47.6366,0,1.0
11356,350000.0,1760,7,1760,1810,2.25,0,0,3,47.7466,0,2.0
11357,246950.0,1790,7,1480,1150,3.5,0,310,3,47.542,0,2.0
11358,400000.0,1050,7,1050,1720,1.0,0,0,3,47.5709,0,1.0
11359,533000.0,2590,8,2590,2500,2.5,0,0,4,47.7599,0,2.0
11360,198400.0,1040,7,1040,1290,1.0,0,0,3,47.3631,0,1.0
11361,495000.0,4060,9,2790,2810,2.5,0,1270,4,47.3694,0,2.0
11362,862000.0,3190,11,3190,3420,2.5,0,0,4,47.713,0,2.0
11363,870000.0,3190,11,3190,3420,2.5,0,0,4,47.713,0,2.0
11364,875000.0,2180,9,2180,2560,1.75,0,0,4,47.5359,0,1.0
11365,317000.0,2120,7,2120,1860,3.5,0,0,6,47.4788,0,2.0
11366,325000.0,2110,8,2110,2100,2.75,0,0,4,47.3877,0,2.0
11367,615000.0,1210,6,1210,1570,1.5,0,0,2,47.6793,0,1.5
11368,334950.0,2410,8,2410,2380,2.5,0,0,4,47.2641,0,2.0
11369,775000.0,1980,9,1980,1590,2.5,0,0,3,47.6884,0,2.0
11370,600000.0,2370,8,1600,2050,2.5,0,770,4,47.5564,0,1.0
11371,565000.0,1720,7,1270,1130,1.75,0,450,3,47.649,0,1.5
11372,292500.0,750,6,750,1260,1.0,0,0,2,47.5368,0,1.0
11373,825000.0,2510,8,1810,2510,2.25,0,700,3,47.7003,0,1.0
11374,495000.0,2577,8,2577,2090,2.5,0,0,3,47.2935,0,2.0
11375,525000.0,1540,8,1540,1540,1.5,0,0,3,47.5678,0,2.0
11376,438600.0,720,7,720,1520,1.0,0,0,1,47.6597,0,1.0
11377,507000.0,1810,8,1450,1740,2.25,0,360,3,47.6258,0,1.0
11378,275900.0,1380,7,1380,1540,1.75,0,0,3,47.3117,0,1.0
11379,1170000.0,2570,9,2570,2570,2.5,0,0,4,47.593,0,2.0
11380,275000.0,1690,7,1690,1350,1.75,0,0,4,47.497,0,1.0
11381,355000.0,1420,7,860,1350,0.75,0,560,3,47.6872,0,1.0
11382,233000.0,2130,7,1250,1590,2.0,0,880,4,47.3069,0,1.0
11383,666000.0,3000,7,2110,1970,2.5,0,890,3,47.5781,0,1.5
11384,317500.0,2150,7,1360,1620,2.5,0,790,4,47.4785,0,1.0
11385,420000.0,2280,8,1270,2280,2.0,3,1010,4,47.3594,0,1.0
11386,290000.0,1560,6,1560,1480,2.0,0,0,4,47.4927,0,2.0
11387,320000.0,1880,6,940,2060,2.0,0,940,3,47.5091,0,1.0
11388,650000.0,2320,8,2320,2320,2.5,0,0,3,47.591,0,2.0
11389,325000.0,1010,7,1010,1250,1.75,0,0,3,47.7317,0,1.0
11390,165000.0,1120,6,1120,1050,1.0,0,0,3,47.5109,0,1.0
11391,500000.0,1560,8,1560,2430,1.75,0,0,3,47.5966,0,1.0
11392,443000.0,1860,7,1860,1510,1.5,0,0,4,47.729,0,1.0
11393,213400.0,1150,7,1150,1760,1.5,0,0,3,47.4417,0,1.0
11394,480000.0,1920,7,1920,1580,1.75,0,0,4,47.6344,0,1.0
11395,275000.0,2490,8,1460,2000,2.25,0,1030,4,47.3115,0,1.0
11396,299880.0,1460,7,1460,1490,2.5,0,0,3,47.544,0,2.0
11397,499950.0,1820,8,1430,1550,3.5,0,390,3,47.596,0,2.0
11398,1705000.0,4290,9,2480,3550,3.0,3,1810,5,47.5473,0,1.0
11399,550000.0,2230,7,1480,1760,2.75,0,750,4,47.5246,0,1.0
11400,300000.0,2070,8,2070,2430,2.5,0,0,4,47.3352,0,2.0
11401,920000.0,2480,8,1240,2450,1.75,0,1240,3,47.615,0,1.0
11402,2300000.0,4110,12,2720,2640,3.25,4,1390,4,47.6934,1,2.0
11403,620000.0,2290,7,1550,1460,2.75,0,740,4,47.6793,0,1.5
11404,253500.0,1220,6,1220,1640,1.0,0,0,3,47.2063,0,1.0
11405,978000.0,2620,9,1720,3530,2.75,2,900,4,47.58,0,1.5
11406,387500.0,3190,8,3190,2260,2.5,0,0,4,47.4445,0,2.0
11407,325000.0,850,6,850,1150,1.0,0,0,3,47.7441,0,1.0
11408,568000.0,1740,8,1740,1740,2.5,0,0,3,47.5892,0,3.0
11409,525000.0,2140,8,2140,1690,2.5,0,0,4,47.7173,0,2.0
11410,560000.0,2070,8,2070,2620,2.5,0,0,3,47.5295,0,2.0
11411,394000.0,1680,7,1680,1710,2.5,0,0,3,47.6964,0,2.0
11412,484950.0,1000,7,1000,1830,1.0,2,0,2,47.6753,0,1.0
11413,1295000.0,3340,10,2550,3340,2.75,0,790,3,47.6665,0,1.0
11414,315000.0,1260,8,1260,1310,2.5,0,0,3,47.4914,0,2.0
11415,590000.0,2430,9,2430,2750,2.25,0,0,4,47.7642,0,1.0
11416,106000.0,560,5,560,1120,1.0,0,0,1,47.511,0,1.0
11417,751000.0,3380,10,3380,3630,2.5,0,0,3,47.5275,0,2.0
11418,474000.0,1100,7,1100,2050,1.0,0,0,2,47.6741,0,1.0
11419,189000.0,1700,5,850,1380,2.0,0,850,2,47.3025,0,1.0
11420,440500.0,1600,7,1600,1690,2.5,0,0,3,47.6868,0,2.0
11421,1017000.0,2605,9,2090,2605,2.5,2,515,3,47.6529,0,2.0
11422,589000.0,1850,8,1850,1860,2.0,0,0,2,47.7101,0,1.0
11423,273000.0,1830,8,1830,2160,2.25,0,0,3,47.2642,0,2.0
11424,950000.0,3050,8,1650,1170,3.25,4,1400,3,47.3881,1,1.0
11425,277700.0,1240,8,1200,1410,1.5,0,40,2,47.6104,0,2.0
11426,299900.0,2100,7,2100,1410,2.25,0,0,3,47.3336,0,2.0
11427,235000.0,1250,7,1250,1720,1.0,0,0,3,47.5093,0,1.0
11428,464000.0,1230,7,1230,1560,2.0,0,0,2,47.7145,0,2.0
11429,281000.0,1690,7,1690,1980,1.75,0,0,3,47.314,0,1.0
11430,320000.0,1520,7,1520,1520,1.0,0,0,3,47.7638,0,1.5
11431,282000.0,1890,7,1890,1690,2.0,0,0,4,47.3846,0,2.0
11432,745000.0,1990,8,1990,2620,1.75,0,0,4,47.5639,0,1.0
11433,245000.0,1480,7,1480,1830,1.75,0,0,3,47.2977,0,1.0
11434,250000.0,1480,7,1480,1830,1.75,0,0,3,47.2977,0,1.0
11435,470000.0,2120,8,1770,2480,2.5,0,350,3,47.674,0,2.0
11436,216650.0,1480,7,1300,1140,3.5,0,180,3,47.5421,0,2.0
11437,440000.0,1250,7,1250,1840,1.0,0,0,3,47.7012,0,1.0
11438,590000.0,2010,8,2010,2100,2.5,0,0,4,47.5782,0,2.0
11439,935000.0,3150,10,1800,3280,2.5,0,1350,5,47.6368,0,1.0
11440,848000.0,3010,10,3010,2780,3.5,0,0,3,47.5943,0,2.0
11441,827500.0,3920,9,3000,3000,4.25,0,920,5,47.5492,0,2.0
11442,1125000.0,2880,8,2180,1870,3.0,0,700,6,47.6506,0,2.0
11443,630000.0,2550,10,1720,2560,2.25,0,830,2,47.5304,0,1.0
11444,340000.0,1120,7,1120,1310,1.0,0,0,5,47.7296,0,1.5
11445,570000.0,3140,8,1900,3170,2.75,0,1240,4,47.7086,0,1.0
11446,2750000.0,4130,10,2860,2980,4.0,4,1270,4,47.5968,1,2.0
11447,514500.0,2990,9,1740,3370,2.5,2,1250,4,47.3424,0,1.0
11448,360000.0,1120,7,1120,1880,1.0,3,0,2,47.5397,0,1.0
11449,228900.0,1570,7,1570,980,1.5,0,0,4,47.4789,0,1.0
11450,660000.0,2210,8,2210,2230,2.75,0,0,3,47.6954,0,2.0
11451,647000.0,2390,9,2390,2590,2.5,0,0,4,47.5965,0,2.0
11452,366000.0,1520,8,1520,2080,1.75,0,0,3,47.7687,0,1.0
11453,354000.0,1830,7,1060,1410,1.75,0,770,5,47.5208,0,1.0
11454,850000.0,2640,8,2640,1700,3.5,2,0,4,47.5421,0,2.0
11455,496700.0,1740,8,1740,2080,2.5,0,0,3,47.5783,0,2.0
11456,300000.0,1550,8,1550,1860,2.0,0,0,3,47.4654,0,1.0
11457,390000.0,1040,7,1040,1450,1.0,0,0,3,47.6701,0,1.0
11458,350000.0,1640,8,1640,1830,2.25,0,0,3,47.5948,0,2.0
11459,561000.0,1640,8,1640,1830,2.25,0,0,3,47.5948,0,2.0
11460,475000.0,1260,7,1260,1320,1.75,0,0,3,47.5727,0,1.0
11461,275000.0,1170,7,840,1170,1.5,0,330,3,47.5459,0,2.0
11462,290000.0,1590,7,1090,1540,1.75,0,500,3,47.3621,0,1.0
11463,199000.0,1750,7,1330,1670,2.5,0,420,3,47.352,0,1.0
11464,279900.0,1770,7,1770,1770,2.5,0,0,4,47.3672,0,2.0
11465,1655000.0,3530,8,2860,2840,2.25,0,670,4,47.6618,0,2.0
11466,405000.0,2160,7,1360,2010,2.5,0,800,3,47.7295,0,1.0
11467,615000.0,2360,9,2360,2650,2.25,0,0,4,47.6307,0,1.0
11468,268000.0,1980,8,1180,2090,1.75,0,800,3,47.3104,0,1.0
11469,451000.0,1620,8,1620,1620,1.5,0,0,4,47.7065,0,1.5
11470,850000.0,2700,9,2700,1440,2.75,0,0,2,47.7187,0,1.0
11471,1180000.0,3270,9,2470,3690,2.25,2,800,5,47.5428,0,2.0
11472,245000.0,870,6,870,1120,1.0,0,0,2,47.5256,0,1.0
11473,450000.0,840,6,700,1700,1.75,0,140,2,47.6692,0,1.0
11474,370350.0,1340,8,1080,1650,3.5,2,260,3,47.711,0,2.0
11475,543000.0,1540,8,1540,1500,2.5,0,0,3,47.6498,0,3.0
11476,265000.0,1650,6,1650,1260,2.0,0,0,2,47.5073,0,1.0
11477,497000.0,2630,8,2630,2220,2.5,0,0,3,47.5322,0,2.0
11478,419000.0,1880,7,1100,1790,2.25,0,780,4,47.7731,0,1.0
11479,545800.0,1980,8,1980,1770,2.5,0,0,4,47.579,0,2.0
11480,403000.0,1500,7,1000,1570,1.0,0,500,3,47.6385,0,1.0
11481,195000.0,1230,6,1230,1080,2.0,0,0,3,47.4853,0,1.5
11482,1125000.0,2520,8,1670,2290,2.5,0,850,4,47.6434,0,2.0
11483,255000.0,1970,7,1170,1910,1.75,0,800,5,47.2925,0,1.0
11484,500000.0,1520,7,1520,1440,1.5,0,0,2,47.7131,0,1.0
11485,855000.0,2600,8,1300,2550,2.75,0,1300,4,47.6382,0,1.0
11486,390000.0,2290,7,2290,2140,2.0,0,0,4,47.4678,0,1.5
11487,339000.0,1979,7,1329,1650,2.0,2,650,3,47.3912,0,1.0
11488,1325000.0,2170,9,2170,1950,3.5,0,0,4,47.6828,0,2.0
11489,429900.0,1820,8,1190,1890,1.5,0,630,4,47.521,0,1.0
11490,370900.0,1200,7,1200,1550,1.5,0,0,3,47.7392,0,1.0
11491,457500.0,1210,7,1210,1530,1.0,0,0,3,47.5377,0,1.0
11492,499000.0,1970,7,1440,1760,2.5,0,530,4,47.5949,0,2.0
11493,225000.0,1040,7,1040,1300,1.0,0,0,2,47.2791,0,1.0
11494,615000.0,1920,7,1070,2280,1.75,0,850,3,47.6392,0,1.0
11495,455000.0,1020,7,1020,1138,1.5,0,0,2,47.6774,0,3.0
11496,458000.0,1660,7,1060,1450,1.0,0,600,3,47.7105,0,1.0
11497,580000.0,1670,7,1220,1710,2.25,0,450,3,47.6028,0,1.0
11498,966000.0,3810,10,3810,3390,4.5,0,0,5,47.5915,0,2.0
11499,240000.0,2020,7,1010,2240,1.75,0,1010,4,47.5059,0,1.0
11500,229050.0,420,4,420,1460,1.0,0,0,1,47.5375,0,1.0
11501,328500.0,1390,7,1390,1390,2.25,0,0,3,47.7227,0,3.0
11502,319000.0,2010,7,1110,1900,1.5,0,900,3,47.4738,0,1.0
11503,650000.0,1820,7,1640,2060,2.0,1,180,4,47.6815,0,1.5
11504,398500.0,1630,8,1630,1630,2.5,0,0,3,47.7753,0,2.0
11505,250000.0,800,6,680,1270,1.0,0,120,1,47.4916,0,1.0
11506,815000.0,2270,9,2270,2880,2.0,0,0,3,47.5434,0,1.0
11507,1065000.0,2290,9,1950,2290,2.75,0,340,3,47.6811,0,2.0
11508,510000.0,2750,7,1870,2430,2.25,0,880,3,47.6367,0,2.0
11509,156000.0,590,5,590,1360,1.75,0,0,2,47.545,0,1.0
11510,254500.0,2570,8,1720,2420,2.75,0,850,4,47.258,0,2.0
11511,760000.0,2050,9,1600,2930,2.5,2,450,3,47.759,0,1.0
11512,210000.0,1610,7,1610,1680,2.5,0,0,3,47.3658,0,2.0
11513,349950.0,2140,7,2140,1990,2.5,0,0,3,47.384,0,2.0
11514,676000.0,1730,7,1730,1210,2.0,0,0,3,47.6462,0,2.5
11515,475000.0,2440,8,1940,2390,3.5,0,500,4,47.555,0,2.0
11516,880000.0,3220,9,2320,2310,2.75,0,900,4,47.6713,0,1.5
11517,1209000.0,4330,11,4330,5110,3.25,0,0,4,47.6009,0,2.0
11518,420000.0,1780,7,1030,1780,1.5,4,750,3,47.5168,0,1.0
11519,607000.0,1230,7,1230,2220,1.0,0,0,3,47.5822,0,1.0
11520,475000.0,2160,8,2160,1990,1.75,0,0,4,47.7603,0,2.0
11521,395000.0,1400,7,710,1250,1.75,0,690,2,47.5628,0,1.0
11522,650000.0,1900,7,1180,2060,1.75,0,720,4,47.5933,0,1.0
11523,625000.0,2910,8,1510,2160,2.75,0,1400,5,47.48,0,1.0
11524,849000.0,2960,10,2960,2640,3.0,0,0,3,47.7183,0,2.0
11525,429950.0,2010,8,1570,1920,1.5,0,440,3,47.7102,0,1.0
11526,825000.0,3760,9,3230,3080,2.5,0,530,3,47.5489,0,2.0
11527,505000.0,1020,7,1020,1480,1.0,0,0,2,47.6781,0,1.0
11528,265000.0,1290,7,1290,1290,1.0,0,0,2,47.6968,0,2.0
11529,283000.0,890,6,890,1850,1.0,0,0,3,47.5168,0,1.0
11530,560000.0,1620,7,1140,1900,2.75,0,480,3,47.6175,0,1.0
11531,765000.0,3360,10,3360,2980,2.5,0,0,4,47.6373,0,2.0
11532,610000.0,2930,9,1520,3070,2.75,0,1410,5,47.5576,0,1.0
11533,589000.0,2940,9,1710,2540,2.5,0,1230,3,47.6681,0,1.0
